Name Equat Polar BlueF GreenF RedF Size RadialVelocity
DG2049 291.8563 48.8852 5.705e-17 4.536e-17 1.93e-17 113.8343 546.69
DG2050 291.4619 48.8805 3.547e-17 2.872e-17 1.254e-17 160.4239 552.97
DG2051 291.8618 49.0006 6.377e-17 4.794e-17 2.326e-17 95.7751 551.76
DG2052 292.0001 48.2407 3.514e-17 2.96e-17 1.285e-17 133.4716 553.22
DG2053 291.8078 49.0169 4.122e-17 3.222e-17 1.467e-17 147.8619 550.84
DG2054 291.7507 48.2748 5.216e-17 4.52e-17 1.885e-17 95.711 552.04
DG2055 292.87 48.3792 3.47e-17 2.837e-17 1.209e-17 151.7357 553.48
DG2056 291.9621 48.7719 3.716e-17 3.029e-17 1.411e-17 147.3627 552.61
DG2057 291.156 49.2617 5.531e-17 4.661e-17 1.793e-17 117.3905 553.5
DG2058 292.2481 48.9176 5.815e-17 4.197e-17 1.865e-17 105.0428 550.66
DG2078 257.1305 71.8639 5.311e-17 4.238e-17 1.943e-17 152.1614 532.27
DG2153 257.4592 98.9304 9.16e-18 7.455e-18 3.615e-18 66.829 1246.82
DG2154 257.4928 98.8496 1.263e-17 1.086e-17 4.855e-18 52.8478 1247.26
DG2229 232.4091 54.1485 5.538e-17 4.501e-17 2.031e-17 101.1716 519.94
DG2230 232.4206 54.1543 4.068e-17 3.152e-17 1.29e-17 102.8039 520.18
DG2262 260.9675 64.4559 1.128e-17 8.671e-18 3.572e-18 30.9115 1744.45
DG2263 260.975 64.4729 6.91e-18 6.918e-18 2.9e-18 40.8392 1744.14
DG2264 260.8797 64.5293 5.432e-18 4.014e-18 2.302e-18 35.8665 1742.91
DG2265 260.9747 64.5055 8.129e-18 5.835e-18 2.83e-18 36.196 1743.51
DG2273 243.4615 125.6991 6.751e-17 5.557e-17 2.483e-17 148.7066 550.79
DG2274 243.6967 125.6313 4.603e-17 3.452e-17 1.612e-17 213.7932 551.15
DG2275 243.6434 125.4807 9.679e-17 7.729e-17 2.885e-17 114.6285 550.25
DG2276 265.9764 104.2416 8.05e-17 6.682e-17 2.777e-17 204.1592 427.91
DG2277 304.5529 109.6747 7.727e-16 5.388e-16 1.737e-16 803.0725 351.71
DG2278 304.8138 109.6124 2.785e-16 2.289e-16 9.499e-17 283.5307 350.79
DG2279 302.5584 109.2326 2.654e-16 1.891e-16 8.942e-17 218.2213 354.55
DG2280 305.4246 109.8852 2.62e-16 2.125e-16 8.821e-17 288.9964 353.01
DG2281 304.0076 109.9773 1.823e-16 1.492e-16 6.577e-17 468.9304 349.66
DG2282 307.1087 109.632 2.625e-16 2.119e-16 8.963e-17 240.7192 352.83
DG2283 305.8811 108.3704 1.77e-16 1.357e-16 5.968e-17 321.7896 355.57
DG2284 303.563 108.7935 2.911e-16 2.347e-16 1.011e-16 300.4302 348.37
DG2285 306.1235 110.1434 1.716e-16 1.263e-16 5.549e-17 313.097 350.64
DG2286 303.7227 109.1902 1.761e-16 1.505e-16 6.163e-17 305.6235 354.15
DG2287 304.3238 109.2075 2.018e-16 1.613e-16 6.702e-17 435.384 353.66
DG2288 303.2082 109.3716 2.581e-16 2.156e-16 1.076e-16 230.1423 351.53
DG2289 303.0109 110.4626 2.039e-16 1.574e-16 6.61e-17 311.721 352.8
DG2290 305.5157 110.6295 2.903e-16 2.248e-16 9.722e-17 268.3675 352.86
DG2291 304.4265 110.007 2.737e-16 2.052e-16 8.895e-17 251.944 354.12
DG2292 304.5719 111.3263 1.727e-16 1.398e-16 6.229e-17 311.5755 347.81
DG2293 304.0381 108.2563 1.613e-16 1.521e-16 5.657e-17 319.0525 349.2
DG2294 304.7692 109.8245 1.922e-16 1.49e-16 6.009e-17 262.5093 351.17
DG2295 303.9827 110.588 2.773e-16 2.037e-16 8.856e-17 287.6855 352.96
DG2296 304.5975 108.2067 3.88e-16 2.88e-16 1.215e-16 282.8493 353.63
DG2297 304.3336 108.7149 2.205e-16 1.61e-16 6.839e-17 256.0178 349.05
DG2298 306.6903 110.2787 2.339e-16 1.895e-16 8.945e-17 226.9439 353.57
DG2349 274.7856 76.9034 3.264e-16 2.32e-16 1.186e-16 275.4157 211.3
DG2350 273.9842 76.8914 2.683e-16 2.176e-16 1.022e-16 296.3669 211.51
DG2351 273.9767 77.0403 2.926e-16 2.271e-16 1.009e-16 249.8911 211.08
DG2354 268.0732 50.716 1.249e-15 9.041e-16 2.933e-16 700.8945 202.1
DG2355 270.1986 50.5374 4.822e-16 4.617e-16 1.715e-16 342.603 201.42
DG2356 266.2051 51.8276 4.9e-16 3.621e-16 1.598e-16 327.1787 199.82
DG2357 270.5034 50.4027 4.748e-16 3.719e-16 1.455e-16 301.4467 199.87
DG2358 267.2645 50.877 4.632e-16 3.968e-16 1.898e-16 357.0711 203.07
DG2359 269.2479 50.6426 4.696e-16 3.682e-16 1.697e-16 319.2288 202.39
DG2360 270.0744 50.6596 7.046e-16 5.335e-16 2.093e-16 321.0333 201.2
DG2361 267.9596 51.8211 4.863e-16 3.865e-16 1.68e-16 308.0351 198.58
DG2362 269.5877 50.2309 3.139e-16 2.749e-16 1.153e-16 498.5024 199.98
DG2363 268.7765 49.5064 4.881e-16 3.733e-16 1.717e-16 309.8187 203.38
DG2364 269.5299 51.5454 4.166e-16 3.469e-16 1.617e-16 327.6044 202.84
DG2365 267.2045 51.2066 6.232e-16 5.543e-16 2.06e-16 360.6463 200.1
DG2366 269.6345 49.1939 5.459e-16 4.003e-16 1.752e-16 441.7734 203.42
DG2367 270.4923 52.2685 5.003e-16 3.752e-16 1.823e-16 343.1487 197.67
DG2368 268.3076 50.8796 4.972e-16 4.026e-16 1.62e-16 342.3821 203.63
DG2468 235.8384 51.9538 3.645e-16 2.613e-16 8.634e-17 505.0431 300.93
DG2469 236.2165 52.013 1.421e-16 1.272e-16 5.767e-17 210.2776 301.35
DG2470 236.7029 51.8311 1.821e-16 1.496e-16 6.064e-17 168.3974 303.54
DG2471 235.8518 52.3977 1.338e-16 1.137e-16 5.164e-17 216.5302 304.13
DG2472 236.7341 51.9231 1.581e-16 1.291e-16 5.463e-17 207.9401 302.26
DG2473 234.8351 51.8989 1.712e-16 1.486e-16 5.823e-17 179.9168 304.25
DG2474 236.0703 52.9711 1.195e-16 9.7e-17 4.571e-17 160.5241 299.83
DG2475 235.1207 52.0578 1.216e-16 9.904e-17 4.457e-17 157.7759 303.06
DG2476 234.8339 52.1881 1.436e-16 1.172e-16 5.021e-17 147.9234 303.23
DG2477 236.5501 51.8783 1.303e-16 1.127e-16 4.665e-17 186.5302 303.72
DG2478 235.5675 51.8373 1.85e-16 1.595e-16 5.606e-17 185.2532 300.6
DG2487 244.1391 64.6263 7.04e-17 6.002e-17 2.576e-17 171.3275 469.55
DG2524 288.1979 125.5608 2.151e-17 1.735e-17 6.501e-18 75.7251 1760.59
DG2525 288.1636 125.8257 8.407e-18 6.285e-18 2.894e-18 37.8285 1755.44
DG2526 288.1514 125.7803 5.741e-18 4.7e-18 1.971e-18 54.1646 1763.02
DG2527 288.386 125.674 5.841e-18 4.87e-18 2.027e-18 39.6083 1757.03
DG2528 288.0007 125.6025 5.453e-18 4.396e-18 1.874e-18 76.4082 1758.08
DG2529 288.1871 125.4205 7.277e-18 6.105e-18 3.191e-18 36.4072 1759.49
DG2530 288.1883 125.7734 8.483e-18 7.1e-18 3.139e-18 39.6424 1760.86
DG2531 288.4396 125.5082 8.191e-18 6.675e-18 2.904e-18 46.3501 1761.58
DG2532 288.436 125.4672 5.286e-18 4.254e-18 1.936e-18 58.9786 1755.79
DG2533 288.5397 125.5386 7.741e-18 5.154e-18 2.779e-18 37.8515 1759.98
DG2534 287.6928 125.693 1.002e-17 8.679e-18 3.738e-18 39.7776 1757.72
DG2535 288.3767 125.8505 7.787e-18 6.216e-18 2.89e-18 36.8218 1756.39
DG2536 288.4904 125.8236 7.648e-18 6.421e-18 2.968e-18 39.8011 1755.8
DG2537 288.0111 125.83 9.451e-18 6.872e-18 3.271e-18 49.9232 1758.07
DG2538 288.2555 125.7308 8.137e-18 7.345e-18 3.557e-18 41.5102 1757.78
DG2539 287.8566 125.6569 7.962e-18 6.601e-18 3.117e-18 41.4573 1757.53
DG2540 288.2856 125.632 5.362e-18 4.687e-18 1.968e-18 68.4624 1759.34
DG2541 288.1529 125.5983 8.369e-18 6.679e-18 3.138e-18 45.7173 1757.3
DG2542 288.0389 125.7941 7.588e-18 5.748e-18 2.977e-18 34.2691 1755.93
DG2543 288.1283 125.6405 5.202e-18 3.989e-18 1.863e-18 43.0141 1763.11
DG2544 288.2733 125.5371 5.694e-18 4.368e-18 2.065e-18 76.3522 1763.66
DG2545 287.9937 125.5053 5.071e-18 4.435e-18 2.004e-18 60.6854 1761.77
DG2546 287.6803 125.5146 8.771e-18 6.72e-18 3.383e-18 36.3441 1761.9
DG2547 288.1215 125.3417 5.173e-18 4.572e-18 2.183e-18 38.915 1758.84
DG2548 288.0496 125.2901 1.002e-17 9.125e-18 4.164e-18 33.118 1759.65
DG2549 287.9073 125.5575 5.839e-18 4.536e-18 2.22e-18 56.261 1759.77
DG2550 288.1314 125.7543 5.504e-18 4.075e-18 1.938e-18 55.3703 1757.44
DG2619 291.0512 81.0327 2.504e-17 2.049e-17 8.887e-18 94.7005 754.45
DG2625 278.1839 47.4356 3.852e-16 2.819e-16 8.392e-17 313.3912 362.56
DG2626 276.5623 45.9902 1.407e-16 1.115e-16 4.563e-17 178.6979 362.21
DG2627 275.3498 47.9036 1.364e-16 9.774e-17 4.769e-17 196.2871 369.82
DG2628 278.9871 49.5051 1.375e-16 1.026e-16 4.797e-17 223.6261 357.59
DG2629 280.2897 46.8061 9.675e-17 6.774e-17 3.112e-17 186.1946 363.16
DG2630 276.2177 48.4377 8.985e-17 8.075e-17 3.41e-17 272.5323 366.74
DG2631 278.3061 47.3557 1.005e-16 7.462e-17 3.358e-17 417.0334 364.86
DG2632 275.3444 46.963 1.373e-16 1.013e-16 4.482e-17 166.2987 366.27
DG2633 276.4823 47.703 1.48e-16 1.254e-16 5.161e-17 199.5646 361.34
DG2634 276.3276 46.9249 1.497e-16 1.153e-16 5.015e-17 190.6775 369.9
DG2635 276.8724 46.4865 1.077e-16 8.538e-17 3.874e-17 289.5305 361.45
DG2636 278.4924 49.7292 1.317e-16 1.049e-16 4.779e-17 180.8855 362.16
DG2637 278.1366 47.8418 1.191e-16 9.654e-17 4.239e-17 192.112 363.83
DG2638 278.4015 46.2359 1.242e-16 1.059e-16 4.505e-17 171.6698 362.98
DG2639 279.267 47.1715 1.497e-16 1.253e-16 5.214e-17 164.8661 366.83
DG2640 278.2999 46.71 1.16e-16 8.332e-17 3.956e-17 335.8626 366.61
DG2641 276.8105 47.4996 8.697e-17 7.581e-17 3.301e-17 200.9607 365.54
DG2642 281.303 48.0632 1.003e-16 7.713e-17 2.673e-17 185.6485 368.87
DG2643 278.7826 45.5621 9.124e-17 7.845e-17 3.226e-17 262.4551 361.3
DG2644 279.1263 48.5709 1.399e-16 1.286e-16 5.52e-17 217.0064 363.05
DG2645 276.6407 48.2312 1.382e-16 1.062e-16 4.68e-17 166.7926 367.07
DG2646 281.4538 48.0352 1.429e-16 1.184e-16 4.589e-17 192.296 370.01
DG2647 278.5431 48.9498 2.016e-16 1.626e-16 6.231e-17 201.1971 368.26
DG2648 279.6379 49.6191 1.886e-16 1.498e-16 5.856e-17 160.7506 368.88
DG2649 278.8598 49.158 1.461e-16 1.131e-16 5.293e-17 198.5431 367.01
DG2650 276.1449 48.1456 1.005e-16 7.879e-17 3.164e-17 236.8306 366.51
DG2651 275.2831 46.7459 9.284e-17 7.058e-17 3.189e-17 220.3163 367.82
DG2652 276.6596 45.7503 1.288e-16 1.091e-16 4.773e-17 201.3438 357.13
DG2654 278.0157 48.4633 1.004e-16 6.841e-17 3.257e-17 239.4191 363.45
DG2655 276.097 48.7303 1.41e-16 1.115e-16 5.014e-17 185.1789 364.72
DG2656 278.2148 46.2294 1.123e-16 8.262e-17 3.878e-17 269.8315 368.01
DG2657 275.4382 46.2489 1.212e-16 1.175e-16 4.919e-17 153.2738 368.95
DG2658 279.9502 47.6835 8.739e-17 8.08e-17 3.253e-17 203.2325 369.69
DG2659 276.5808 48.0968 1.631e-16 1.365e-16 5.825e-17 190.3803 363.57
DG2660 277.7635 46.1466 1.414e-16 1.193e-16 5.097e-17 197.3576 370.03
DG2661 277.6897 50.0743 1.001e-16 7.477e-17 3.376e-17 185.8257 364.18
DG2662 276.6978 47.8322 9.583e-17 7.713e-17 3.377e-17 316.5699 365.38
DG2663 278.2025 48.2338 1.011e-16 7.922e-17 3.464e-17 287.9612 363.94
DG2664 278.8678 48.943 1.569e-16 1.174e-16 5.145e-17 199.3435 363.17
DG2665 278.0399 47.5962 9.947e-17 7.104e-17 3.342e-17 365.5489 364.86
DG2715 295.4337 64.9498 2.338e-17 1.808e-17 7.736e-18 158.5708 774.64
DG2716 295.1145 64.8341 4.582e-17 3.754e-17 1.512e-17 91.6857 774.78
DG2717 295.4602 65.0471 3.297e-17 2.756e-17 1.049e-17 73.6646 775.09
DG2718 295.6852 65.0341 3.446e-17 2.708e-17 1.216e-17 85.8921 775.18
DG2719 295.385 65.2065 3.735e-17 3.135e-17 1.414e-17 97.2916 776.02
DG2720 295.4317 65.1153 3.688e-17 2.958e-17 1.283e-17 110.4942 775.0
DG2721 295.8368 65.0865 3.526e-17 2.918e-17 1.243e-17 82.6659 774.97
DG2722 295.6598 64.8117 3.222e-17 2.695e-17 1.212e-17 80.0529 773.82
DG2723 295.635 64.9887 3.354e-17 2.599e-17 1.363e-17 72.938 776.87
DG2810 270.8474 76.1045 2.879e-16 2.514e-16 1.096e-16 641.4094 217.73
DG2811 270.499 76.6652 3.331e-16 2.435e-16 1.182e-16 375.6186 217.65
DG2812 271.0269 75.8024 4.612e-16 3.46e-16 1.446e-16 403.9324 217.59
DG2813 270.6741 76.6074 4.522e-16 3.506e-16 1.374e-16 326.73 216.62
DG2814 271.7704 75.9804 4.981e-16 3.684e-16 1.544e-16 374.5879 217.06
DG2815 270.2614 75.2883 3.938e-16 3.583e-16 1.282e-16 274.8769 215.48
DG2816 270.6899 76.285 4.07e-16 3.214e-16 1.564e-16 290.8724 216.6
DG2866 246.9067 60.2799 3.661e-17 3.167e-17 1.282e-17 90.3724 762.94
DG2867 246.9774 60.2876 4.113e-17 3.126e-17 1.45e-17 106.4139 762.42
DG2868 247.0244 60.3062 4.121e-17 3.14e-17 1.526e-17 101.5999 762.78
DG2877 290.1362 124.4368 2.553e-17 2.219e-17 9.85e-18 100.0111 713.78
DG2957 260.8299 69.3408 3.007e-17 2.446e-17 8.126e-18 119.3649 1415.9
DG2958 261.0298 69.7302 7.418e-18 6.211e-18 2.534e-18 56.5235 1413.87
DG2959 261.1177 69.6433 1.009e-17 9.012e-18 4.35e-18 54.5884 1411.95
DG2960 261.1342 69.1898 7.737e-18 6.14e-18 2.909e-18 67.6455 1409.46
DG2961 260.5924 69.3156 8.784e-18 7.057e-18 3.117e-18 81.5424 1411.11
DG2962 260.705 69.5867 1.177e-17 1.002e-17 4.695e-18 47.8633 1412.67
DG2963 260.7965 69.2764 1.147e-17 1.024e-17 4.675e-18 55.7572 1411.96
DG2964 260.8277 69.485 1.073e-17 8.875e-18 4.276e-18 44.3189 1407.5
DG2965 260.7085 69.7416 1.168e-17 1.008e-17 4.811e-18 38.4944 1414.99
DG2966 261.1126 69.0725 1.106e-17 9.773e-18 3.949e-18 42.3104 1416.04
DG2967 260.9942 69.0221 1.268e-17 8.922e-18 4.735e-18 49.8683 1415.3
DG2968 260.8473 69.6481 7.512e-18 6.132e-18 2.851e-18 75.0971 1408.6
DG2969 261.1336 69.0818 1.16e-17 9.498e-18 4.698e-18 45.8719 1410.43
DG2970 260.6937 69.5768 8.056e-18 6.648e-18 2.874e-18 71.7791 1410.8
DG2971 260.9608 69.0348 1.179e-17 9.521e-18 4.641e-18 47.1514 1407.94
DG2972 260.7281 69.1617 6.671e-18 6.339e-18 3.141e-18 104.2213 1414.15
DG2973 261.1942 69.2945 9.994e-18 8.765e-18 4.089e-18 39.9023 1411.36
DG2974 261.0839 69.5928 7.226e-18 6.295e-18 2.751e-18 67.4607 1408.58
DG2975 261.1327 68.9284 1.153e-17 9.074e-18 4.355e-18 67.4429 1408.51
DG2976 260.6227 69.1653 1.243e-17 9.525e-18 4.372e-18 53.525 1415.01
DG2977 260.4215 69.4557 1.168e-17 1.026e-17 4.749e-18 50.1482 1409.73
DG2978 260.7474 69.0645 1.028e-17 9.226e-18 4.118e-18 40.4382 1413.01
DG2979 261.0101 69.0071 1.117e-17 9.14e-18 4.387e-18 50.0888 1407.87
DG2980 261.1642 69.1302 1.093e-17 7.731e-18 3.756e-18 44.933 1408.46
DG2981 260.4963 69.5795 7.182e-18 6.172e-18 2.663e-18 63.9558 1410.22
DG2982 260.6731 69.0295 1.454e-17 1.236e-17 4.89e-18 45.1457 1409.98
DG2983 260.8035 69.2299 1.276e-17 9.397e-18 4.552e-18 53.4073 1413.97
DG2984 261.0924 69.4034 8.663e-18 6.973e-18 3.373e-18 88.4233 1415.58
DG2985 247.6166 129.3073 2.082e-17 1.879e-17 8.386e-18 52.3983 905.84
DG2986 247.6577 129.3567 2.431e-17 2.016e-17 8.564e-18 51.5369 906.57
DG3002 261.4468 116.9822 2.122e-17 1.688e-17 6.774e-18 51.0674 1166.87
DG3003 261.3874 116.8593 1.612e-17 1.302e-17 5.92e-18 60.6449 1165.77
DG3004 261.4198 117.078 1.355e-17 1.173e-17 6.099e-18 48.4164 1166.73
DG3005 261.4089 116.8547 1.507e-17 1.425e-17 6.71e-18 60.0973 1167.24
DG3147 275.4927 129.0384 2.699e-17 2.185e-17 1.017e-17 165.9768 781.93
DG3148 275.2428 129.0826 3.75e-17 3.028e-17 1.33e-17 85.292 782.85
DG3149 275.3181 129.0791 3.456e-17 2.814e-17 1.269e-17 115.1538 782.74
DG3150 275.4618 129.1856 3.251e-17 2.713e-17 1.179e-17 76.4595 781.82
DG3151 275.4947 128.8084 3.796e-17 2.829e-17 1.302e-17 108.3207 781.47
DG3152 275.4796 129.1589 3.412e-17 3.035e-17 1.363e-17 90.6355 782.21
DG3153 238.8056 105.8664 4.898e-17 3.344e-17 1.254e-17 94.102 1124.18
DG3154 239.0738 105.899 1.737e-17 1.314e-17 5.765e-18 48.0053 1123.78
DG3155 238.6636 106.0936 1.655e-17 1.365e-17 6.308e-18 59.2905 1123.55
DG3156 238.748 105.692 1.562e-17 1.391e-17 5.483e-18 49.7194 1122.64
DG3157 238.6792 105.6553 1.967e-17 1.497e-17 7.497e-18 67.2308 1124.0
DG3158 238.5925 105.629 1.841e-17 1.505e-17 7.103e-18 61.9623 1124.51
DG3159 238.5616 105.8609 1.611e-17 1.407e-17 5.618e-18 55.0337 1121.12
DG3160 238.6389 105.7862 1.773e-17 1.332e-17 6.028e-18 49.4091 1122.18
DG3161 238.6565 105.8213 1.724e-17 1.385e-17 6.28e-18 75.7031 1123.51
DG3162 238.7345 105.7259 1.776e-17 1.274e-17 6.568e-18 69.6699 1122.56
DG3163 238.806 105.817 1.251e-17 9.59e-18 4.296e-18 68.9674 1123.53
DG3214 294.66 131.9453 3.932e-17 3.348e-17 1.499e-17 99.4093 705.13
DG3215 293.7452 132.3272 3.014e-17 2.443e-17 9.912e-18 155.9593 705.5
DG3216 293.2892 132.4808 3.913e-17 3.241e-17 1.469e-17 89.739 705.1
DG3220 293.8559 132.0094 2.78e-17 2.021e-17 9.585e-18 135.3412 708.49
DG3223 293.7598 132.0986 3.763e-17 2.884e-17 1.375e-17 85.4204 705.91
DG3226 293.2622 132.446 4.901e-17 4.305e-17 1.668e-17 81.4299 705.83
DG3228 294.1043 131.951 3.846e-17 3.275e-17 1.437e-17 97.6112 708.81
DG3229 294.2222 131.6555 3.402e-17 3.2e-17 1.39e-17 78.2301 707.58
DG3231 294.028 132.1291 2.803e-17 2.045e-17 9.721e-18 161.3404 705.18
DG3351 254.0295 70.6388 2.59e-17 2.167e-17 7.796e-18 138.1473 1498.79
DG3352 253.9922 70.4028 1.032e-17 8.414e-18 4.099e-18 49.1543 1501.95
DG3353 254.1132 70.4457 9.019e-18 7.922e-18 3.75e-18 39.5774 1503.1
DG3354 254.0312 70.7041 9.421e-18 8.206e-18 3.834e-18 38.2278 1501.81
DG3355 253.9783 70.841 9.798e-18 9.324e-18 3.668e-18 51.9511 1502.4
DG3356 253.9087 70.8065 9.468e-18 7.782e-18 3.76e-18 40.3015 1501.96
DG3357 254.1396 70.6869 9.739e-18 7.295e-18 3.911e-18 37.2721 1501.87
DG3358 253.9225 70.6866 1.021e-17 8.049e-18 3.492e-18 37.2937 1502.84
DG3359 254.2464 70.6266 1.018e-17 8.314e-18 3.807e-18 40.5005 1503.88
DG3360 254.2105 70.4965 9.721e-18 7.28e-18 3.64e-18 36.5848 1499.98
DG3361 253.8012 70.5675 9.45e-18 8.213e-18 3.494e-18 56.7804 1504.28
DG3362 253.8485 70.6493 9.499e-18 8.768e-18 3.836e-18 54.0191 1502.02
DG3363 253.9642 70.6968 1.057e-17 9.037e-18 4.539e-18 48.5157 1502.38
DG3364 253.756 70.6857 1.023e-17 7.658e-18 3.631e-18 39.3386 1502.71
DG3365 243.7212 126.3831 8.592e-17 6.856e-17 2.156e-17 176.8091 837.45
DG3366 244.0202 125.9153 3.173e-17 2.626e-17 1.226e-17 86.1216 834.19
DG3367 244.2753 126.6039 3.101e-17 2.337e-17 1.187e-17 79.4543 833.07
DG3368 243.695 126.3575 3.48e-17 2.622e-17 1.16e-17 103.7131 833.63
DG3369 243.7453 126.3225 3.737e-17 3.059e-17 1.415e-17 82.9067 833.6
DG3370 243.6139 125.9713 2.12e-17 1.871e-17 8.029e-18 106.083 834.51
DG3371 243.6063 126.4489 2.559e-17 1.756e-17 9.374e-18 145.9999 835.5
DG3372 243.5681 126.0379 3.311e-17 2.57e-17 1.203e-17 90.7719 836.09
DG3373 244.0321 126.5219 2.183e-17 1.803e-17 7.34e-18 80.6195 832.34
DG3374 243.5589 126.5711 3.323e-17 2.311e-17 9.82e-18 74.8673 831.32
DG3375 243.6822 126.3351 3.125e-17 2.715e-17 1.242e-17 97.7851 832.52
DG3376 244.1104 125.8663 3.304e-17 2.361e-17 1.129e-17 86.135 831.98
DG3377 244.1088 126.3339 2.161e-17 1.713e-17 8.323e-18 139.7362 831.96
DG3378 243.0183 126.663 3.429e-17 2.738e-17 1.336e-17 89.5278 834.43
DG3379 243.197 125.905 3.485e-17 2.473e-17 1.262e-17 115.0474 831.68
DG3380 243.1415 126.4478 2.889e-17 2.61e-17 9.41e-18 69.4643 836.06
DG3381 244.2879 126.6052 4.695e-17 3.451e-17 1.399e-17 91.947 834.78
DG3410 286.2412 49.1984 1.934e-15 1.499e-15 5.14e-16 939.5666 147.88
DG3411 289.2046 49.3583 7.787e-16 7.024e-16 2.684e-16 431.335 145.54
DG3412 288.2817 48.5365 8.317e-16 7.212e-16 3.614e-16 433.7544 146.48
DG3413 285.0651 46.5087 7.264e-16 6.194e-16 2.407e-16 414.9168 147.93
DG3414 287.3922 51.3769 1.13e-15 7.973e-16 3.283e-16 438.6447 142.63
DG3415 283.8825 49.2969 7.62e-16 6.219e-16 2.808e-16 458.3087 143.87
DG3416 289.6474 48.2017 9.153e-16 6.038e-16 2.691e-16 582.7346 144.91
DG3417 288.2175 50.0354 8.644e-16 7.133e-16 2.956e-16 414.6568 144.68
DG3418 288.5638 47.5165 6.986e-16 6.143e-16 2.85e-16 456.3334 147.09
DG3419 284.8095 47.5526 8.508e-16 6.35e-16 2.39e-16 402.9755 146.38
DG3420 286.6457 49.1071 7.763e-16 5.69e-16 2.571e-16 475.3574 147.32
DG3421 286.2371 48.675 7.419e-16 5.867e-16 2.654e-16 387.3085 144.14
DG3422 287.481 47.1701 8.316e-16 6.78e-16 2.701e-16 481.104 145.74
DG3423 284.82 50.0571 7.671e-16 6.315e-16 2.556e-16 473.4085 145.52
DG3424 288.1355 51.6221 8.155e-16 6.721e-16 2.742e-16 540.8395 147.48
DG3425 245.34 105.5446 3.865e-16 3.101e-16 1.379e-16 417.4878 160.53
DG3440 284.7075 106.6714 4.29e-16 3.511e-16 1.149e-16 685.5899 366.08
DG3441 285.2554 106.1531 1.729e-16 1.511e-16 6.35e-17 181.4128 366.31
DG3442 285.2079 107.8378 1.537e-16 1.278e-16 6.161e-17 196.1796 366.87
DG3443 283.6632 106.9289 2.195e-16 1.863e-16 7.287e-17 164.3209 364.86
DG3444 284.9629 107.1125 1.952e-16 1.63e-16 6.177e-17 223.9703 364.2
DG3445 284.8576 106.7436 1.134e-16 8.62e-17 3.889e-17 418.1408 365.27
DG3446 284.8404 106.4765 1.651e-16 1.266e-16 5.723e-17 206.938 367.4
DG3447 284.2218 105.7404 1.646e-16 1.284e-16 5.876e-17 171.2225 363.2
DG3448 283.65 106.9022 1.731e-16 1.484e-16 6.1e-17 235.7392 364.19
DG3449 284.6276 106.4504 1.881e-16 1.699e-16 7.205e-17 210.9619 363.89
DG3450 285.1156 106.7396 1.091e-16 9.305e-17 4.216e-17 438.184 364.99
DG3451 284.5489 106.7364 1.033e-16 8.86e-17 3.994e-17 468.8142 366.08
DG3452 284.8502 107.1751 1.58e-16 1.344e-16 5.96e-17 185.096 365.24
DG3453 284.8781 106.5589 1.826e-16 1.474e-16 6.582e-17 214.4282 365.92
DG3459 308.917 77.0164 2.107e-17 1.562e-17 6.355e-18 81.9509 844.46
DG3506 233.2431 56.838 3.789e-17 3.521e-17 1.148e-17 138.7537 1215.58
DG3507 233.0073 57.0841 1.479e-17 1.124e-17 5.691e-18 57.1814 1213.75
DG3508 233.3781 56.9149 9.951e-18 8.177e-18 3.59e-18 70.2925 1215.61
DG3509 233.0952 57.0059 1.74e-17 1.442e-17 6.117e-18 58.2213 1218.16
DG3510 233.5506 56.7241 1.185e-17 9.639e-18 4.329e-18 96.1919 1218.39
DG3511 233.6388 56.7876 1.043e-17 8.487e-18 3.965e-18 91.313 1215.6
DG3512 233.0231 56.3522 1.648e-17 1.347e-17 6.705e-18 56.5882 1215.11
DG3513 232.7984 56.812 1.541e-17 1.277e-17 5.601e-18 47.7978 1217.9
DG3514 233.6211 57.2409 1.62e-17 1.364e-17 6.107e-18 59.7408 1216.02
DG3515 233.0842 56.933 1.159e-17 8.875e-18 3.635e-18 115.3918 1214.58
DG3516 233.1292 56.9152 1.527e-17 1.218e-17 5.271e-18 45.4907 1216.93
DG3517 233.2993 56.6647 9.98e-18 7.65e-18 3.997e-18 115.7772 1214.47
DG3518 232.8215 56.2511 1.035e-17 9.594e-18 4.287e-18 57.7673 1218.09
DG3519 233.3826 56.793 1.477e-17 1.317e-17 5.598e-18 51.0889 1215.22
DG3520 232.9706 56.629 1.498e-17 1.245e-17 5.981e-18 46.7201 1211.11
DG3521 233.6704 57.2166 1.648e-17 1.286e-17 5.858e-18 61.9719 1211.34
DG3522 232.9783 56.8511 2.111e-17 1.875e-17 7.297e-18 47.391 1214.95
DG3523 232.6729 57.085 1.066e-17 9.32e-18 3.857e-18 68.3913 1214.26
DG3524 232.9917 57.1441 1.04e-17 8.995e-18 3.961e-18 83.3046 1214.26
DG3525 233.6464 56.4488 1.701e-17 1.307e-17 6.556e-18 60.6736 1216.3
DG3526 233.59 56.8567 1.506e-17 1.204e-17 5.694e-18 49.4078 1216.79
DG3527 233.3239 57.1039 1.115e-17 1.001e-17 4.52e-18 86.2844 1213.0
DG3528 233.0344 57.2551 1.405e-17 1.153e-17 5.366e-18 51.9739 1217.49
DG3529 232.966 56.8545 1.599e-17 1.377e-17 6.146e-18 57.7758 1212.27
